0	0	0	0
1	-0.00221682060487467	0.0998334166468282	-0.102050237251703
2	-0.00443364120974934	0.198669330795061	-0.20310297200481
3	-0.00665046181462401	0.29552020666134	-0.302170668475964
4	-0.00886728241949869	0.389418342308651	-0.39828562472815
5	-0.0110841030243734	0.479425538604203	-0.490509641628576
6	-0.013300923629248	0.564642473395035	-0.577943397024283
7	-0.0155177442341227	0.644217687237691	-0.659735431471814
8	-0.0177345648389974	0.717356090899523	-0.73509065573852
9	-0.019951385443872	0.783326909627483	-0.803278295071355
10	-0.0221682060487467	0.841470984807897	-0.863639190856644
11	-0.0243850266536214	0.891207360061435	-0.915592386715056
12	-0.0266018472584961	0.932039085967226	-0.958640933225722
13	-0.0288186678633707	0.963558185417193	-0.992376853280564
14	-0.0310354884682454	0.98544972998846	-1.01648521845671
15	-0.0332523090731201	0.997494986604054	-1.03074729567717
16	-0.0354691296779947	0.999573603041505	-1.0350427327195
17	-0.0376859502828694	0.991664810452469	-1.02935076073534
18	-0.0399027708877441	0.973847630878195	-1.01375040176594
19	-0.0421195914926188	0.946300087687414	-0.988419679180033
20	-0.0443364120974934	0.909297426825682	-0.953633838923175
21	-0.0465532327023681	0.863209366648874	-0.909762599351242
22	-0.0487700533072428	0.80849640381959	-0.857266457126833
23	-0.0509868739121174	0.74570521217672	-0.796692086088837
24	-0.0532036945169921	0.675463180551151	-0.728666875068143
25	-0.0554205151218668	0.598472144103956	-0.653892659225823
26	-0.0576373357267415	0.515501371821464	-0.573138707548206
27	-0.0598541563316161	0.42737988023383	-0.487234036565446
28	-0.0620709769364908	0.334988150155905	-0.397059127092396
29	-0.0642877975413655	0.239249329213982	-0.303537126755347
30	-0.0665046181462401	0.141120008059867	-0.207624626206107
31	-0.0687214387511148	0.0415806624332905	-0.110302101184405
32	-0.0709382593559895	-0.0583741434275801	-0.0125641159284094
33	-0.0731550799608642	-0.157745694143249	0.0845906141823848
34	-0.0753719005657388	-0.255541102026832	0.180169201461093
35	-0.0775887211706135	-0.35078322768962	0.273194506519007
36	-0.0798055417754882	-0.442520443294852	0.362714901519364
37	-0.0820223623803629	-0.529836140908493	0.44781377852813
38	-0.0842391829852375	-0.611857890942719	0.527618707957481
39	-0.0864560035901122	-0.687766159183974	0.601310155593862
40	-0.0886728241949869	-0.756802495307928	0.668129671112941
41	-0.0908896447998615	-0.818277111064411	0.72738746626455
42	-0.0931064654047362	-0.871575772413588	0.778469307008852
43	-0.0953232860096109	-0.916165936749455	0.820842650739844
44	-0.0975401066144855	-0.951602073889516	0.85406196727503
45	-0.0997569272193602	-0.977530117665097	0.877773190445737
46	-0.101973747824235	-0.993691003633465	0.89171725580923
47	-0.10419056842911	-0.999923257564101	0.895732689134991
